NDCNUM,GENERID,Prodname,Category
57664051018,123926,MIRTAZAPINE,Maintenance
57664051083,123926,MIRTAZAPINE,Maintenance
59762141503,123926,MIRTAZAPINE,Maintenance
59762141505,123926,MIRTAZAPINE,Maintenance
59762141506,123926,MIRTAZAPINE,Maintenance
59762141509,123926,MIRTAZAPINE,Maintenance
00093301201,123933,CLOZAPINE,Maintenance
00093301219,123933,CLOZAPINE,Maintenance
00093301284,123933,CLOZAPINE,Maintenance
00378381301,123933,CLOZAPINE,Maintenance
18860010201,123933,FAZACLO,Maintenance
18860010210,123933,FAZACLO,Maintenance
51285044602,123934,CENESTIN,Maintenance
54868541500,123934,CENESTIN,Maintenance
54868541501,123934,CENESTIN,Maintenance
00093301001,123935,CLOZAPINE,Maintenance
00093301019,123935,CLOZAPINE,Maintenance
00093301084,123935,CLOZAPINE,Maintenance
00378381501,123935,CLOZAPINE,Maintenance
18860010401,123935,FAZACLO,Maintenance
18860010410,123935,FAZACLO,Maintenance
51079028801,123935,CLOZAPINE,Maintenance
51079028804,123935,CLOZAPINE,Maintenance
38779146705,123939,OCTANOIC ACID,Maintenance
38779146708,123939,OCTANOIC ACID,Maintenance
51927139700,123939,CAPRYLIC ACID,Maintenance
38779196304,123954,THIAMINE HCL,Maintenance
38779196305,123954,THIAMINE HCL,Maintenance
38779196308,123954,THIAMINE HCL,Maintenance
38779196309,123954,THIAMINE HCL,Maintenance
51927124200,123954,THIAMINE HCL,Maintenance
52372071001,123954,THIAMINE HCL,Maintenance
52372071002,123954,THIAMINE HCL,Maintenance
62991206804,123954,THIAMINE HCL,Maintenance
62991206805,123954,THIAMINE HCL,Maintenance
62991206807,123954,THIAMINE HCL,Maintenance
63370048535,123954,THIAMINE HCL,Maintenance
63370048545,123954,THIAMINE HCL,Maintenance
63370048550,123954,THIAMINE HCL,Maintenance
63370048553,123954,THIAMINE HCL,Maintenance
58552030960,123960,PROTECT PLUS NR,Maintenance
38779154404,123964,POWDER SCENT,Maintenance
38779154405,123964,POWDER SCENT,Maintenance
51927242900,123964,MUSK OIL,Maintenance
51927243000,123964,SKIN SOFT FRAGRANCE,Maintenance
51927255100,123964,PATCHOULY OIL FRAGRANCE,Maintenance
51927319200,123964,CUCUMBER FRAGRANCE,Maintenance
51927322400,123964,KIWI FRAGRANCE,Maintenance
51927322500,123964,POWDER SCENT FRAGRANCE,Maintenance
51927325500,123964,HONEYSUCKLE FRAGRANCE,Maintenance
51927326600,123964,HONEY AND ALMOND FRAGRANCE,Maintenance
51927353400,123964,COCONUT FRAGRANCE,Maintenance
51927355500,123964,GARDENIA OIL FRAGRANCE,Maintenance
51927387200,123964,"FRAGRANCE, SHOWER FRESH",Maintenance
51927424300,123964,"FRAGRANCE, JASMINE",Maintenance
62991262402,123964,FREESIA FRAGRANCE,Maintenance
62991262602,123964,HONEY AND ALMOND FRAGRANCE,Maintenance
62991262702,123964,GARDENIA FRAGRANCE,Maintenance
62991262802,123964,FRESH LINEN FRAGRANCE,Maintenance
62991262901,123964,BABY POWDER FRAGRANCE,Maintenance
62991262902,123964,BABY POWDER FRAGRANCE,Maintenance
62991263101,123964,BBW PEARBERRY FRAGRANCE,Maintenance
62991263102,123964,BBW PEARBERRY FRAGRANCE,Maintenance
62991263201,123964,VICTORIA'S SECRET VANILLA LACE TYPE FRAGRANCE,Maintenance
62991263202,123964,BIORE HYDRATING MOISTURIZER TYPE FRAGRANCE,Maintenance
62991263302,123964,COOL WATER FRAGRANCE,Maintenance
62991263501,123964,CUCUMBER MELON FRAGRANCE,Maintenance
62991263502,123964,CUCUMBER MELON FRAGRANCE,Maintenance
62991263602,123964,VICTORIA'S SECRET VANILLA LACE TYPE FRAGRANCE,Maintenance
62991263702,123964,DRAKKAR NOIR TYPE FRAGRANCE,Maintenance
00536379001,123985,VITAMIN D3,Maintenance
54569651500,123985,VITAMIN D3,Maintenance
54569651501,123985,VITAMIN D3,Maintenance
54868623500,123985,VITAMIN D3,Maintenance
66336090830,123985,VITAMIN D3,Maintenance
66336090860,123985,VITAMIN D3,Maintenance
88395001461,123985,VITAMIN D,Maintenance
88395001463,123985,CARLSON VITAMIN D,Maintenance
88395014610,123985,VITAMIN D,Maintenance
38779204004,124003,CREATININE,Maintenance
38779204005,124003,CREATININE,Maintenance
38779204008,124003,CREATININE,Maintenance
38779204009,124003,CREATININE,Maintenance
49452233301,124003,CREATININE,Maintenance
49452233302,124003,CREATININE,Maintenance
49452233303,124003,CREATININE,Maintenance
49452233304,124003,CREATININE,Maintenance
49452233305,124003,CREATININE,Maintenance
51927223200,124003,CREATININE,Maintenance
10695006014,124013,NALTREXONE HCL,Maintenance
10695006017,124013,NALTREXONE HCL,Maintenance
51552073701,124013,NALTREXONE HCL,Maintenance
51552073702,124013,NALTREXONE HCL,Maintenance
51552073704,124013,NALTREXONE HCL,Maintenance
51927354800,124013,NALTREXONE,Maintenance
49452825503,124043,BUPROPION HCL,Maintenance
49452825504,124043,BUPROPION HCL,Maintenance
49452825505,124043,BUPROPION HCL,Maintenance
49452825506,124043,BUPROPION HCL,Maintenance
49452825507,124043,BUPROPION HCL,Maintenance
51927335800,124043,BUPROPION HCL,Maintenance
51927482600,124043,BUPROPION HCL,Maintenance
62991281901,124043,BUPROPION HCL,Maintenance
62991281902,124043,BUPROPION HCL,Maintenance
62991281903,124043,BUPROPION HCL,Maintenance
51927343600,124045,ETHOSUXIMIDE,Maintenance
51927347100,124046,LISINOPRIL,Maintenance
15455000501,124048,FLUOXETINE HCL,Maintenance
15455000508,124048,FLUOXETINE HCL,Maintenance
15455000509,124048,FLUOXETINE HCL,Maintenance
38779001304,124048,FLUOXETINE HCL,Maintenance
38779001305,124048,FLUOXETINE HCL,Maintenance
38779001308,124048,FLUOXETINE HCL,Maintenance
38779001309,124048,FLUOXETINE HCL,Maintenance
51927340900,124048,FLUOXETINE HCL,Maintenance
52372060501,124048,FLUOXETINE HCL,Maintenance
52372060502,124048,FLUOXETINE HCL,Maintenance
52372060503,124048,FLUOXETINE HCL,Maintenance
52372060504,124048,FLUOXETINE HCL,Maintenance
52372060505,124048,FLUOXETINE HCL,Maintenance
62991286601,124048,FLUOXETINE HCL,Maintenance
62991286602,124048,FLUOXETINE HCL,Maintenance
62991286603,124048,FLUOXETINE HCL,Maintenance
38779226303,124057,MITOTANE,Maintenance
38779226304,124057,MITOTANE,Maintenance
38779226305,124057,MITOTANE,Maintenance
38779226306,124057,MITOTANE,Maintenance
38779226308,124057,MITOTANE,Maintenance
49452478601,124057,MITOTANE,Maintenance
49452478602,124057,MITOTANE,Maintenance
49452478603,124057,MITOTANE,Maintenance
49452478605,124057,MITOTANE,Maintenance
49452478608,124057,MITOTANE,Maintenance
51927280700,124057,MITOTANE,Maintenance
51927382600,124057,MITOTANE,Maintenance
62991260401,124057,MITOTANE,Maintenance
62991260402,124057,MITOTANE,Maintenance
62991260403,124057,MITOTANE,Maintenance
62991260404,124057,MITOTANE,Maintenance
62991260405,124057,MITOTANE,Maintenance
63275995605,124057,MITOTANE,Maintenance
63275995608,124057,MITOTANE,Maintenance
63275995609,124057,MITOTANE,Maintenance
63370013115,124057,MITOTANE,Maintenance
63370013125,124057,MITOTANE,Maintenance
63370013135,124057,MITOTANE,Maintenance
00378600191,124070,METFORMIN HCL,Maintenance
00591272060,124070,METFORMIN HCL,Maintenance
13913000316,124070,GLUMETZA,Maintenance
42291059318,124070,METFORMIN HCL,Maintenance
42291059360,124070,METFORMIN HCL,Maintenance
54868289400,124070,FORTAMET,Maintenance
55700004130,124070,METFORMIN HCL,Maintenance
59630057560,124070,FORTAMET,Maintenance
68012000316,124070,GLUMETZA,Maintenance
68084081932,124070,METFORMIN HCL,Maintenance
68084081933,124070,METFORMIN HCL,Maintenance
68180033707,124070,METFORMIN HCL,Maintenance
68180033909,124070,METFORMIN HCL,Maintenance
58468004101,124072,FABRAZYME,Maintenance
15054021101,124075,APOKYN,Maintenance
15054021105,124075,APOKYN,Maintenance
27505000401,124075,APOKYN,Maintenance
27505000405,124075,APOKYN,Maintenance
55513002701,124076,ARANESP,Maintenance
55513002704,124076,ARANESP,Maintenance
00527141701,124084,BUFFERED SALT,Maintenance
38485086335,124084,THERMOTABS,Maintenance
54629012681,124084,TEMP TAB,Maintenance
00046257512,124085,PREMPHASE,Maintenance
00046257911,124085,PREMPHASE,Maintenance
00051102858,124102,ESTROGEL,Maintenance
17139061740,124102,ESTROGEL,Maintenance
18860049002,124102,ELESTRIN,Maintenance
00525090690,124108,FOLTX,Maintenance
12593004790,124108,FOBALIN PLUS,Maintenance
42291015190,124108,AV-VITE FB FORTE,Maintenance
44183033090,124108,FOLIC ACID,Maintenance
51991038490,124108,FOLBIC,Maintenance
54868509600,124108,FOLTX,Maintenance
54868509601,124108,FOLTX,Maintenance
54868509602,124108,FOLTX,Maintenance
58526000514,124108,FOLBIC,Maintenance
58526000549,124108,FOLBIC,Maintenance
66336050530,124108,FOLBIC,Maintenance
75834008090,124108,NIVA-FOL,Maintenance
76439020190,124108,VIRT-VITE FORTE,Maintenance
76439036590,124108,VIRT-VITE FORTE,Maintenance
00054054718,124124,TELMISARTAN/HYDROCHLOROTHIAZIDE,Maintenance
00378290377,124124,TELMISARTAN/HYDROCHLOROTHIAZIDE,Maintenance
00378290393,124124,TELMISARTAN/HYDROCHLOROTHIAZIDE,Maintenance
00597004237,124124,MICARDIS HCT,Maintenance
00603592816,124124,TELMISARTAN/HYDROCHLOROTHIAZIDE,Maintenance
13668016130,124124,TELMISARTAN/HYDROCHLOROTHIAZIDE,Maintenance
13668016136,124124,TELMISARTAN/HYDROCHLOROTHIAZIDE,Maintenance
13668016172,124124,TELMISARTAN/HYDROCHLOROTHIAZIDE,Maintenance
33342013007,124124,TELMISARTAN/HYDROCHLOROTHIAZIDE,Maintenance
35356030030,124124,MICARDIS HCT,Maintenance
54868529700,124124,MICARDIS HCT,Maintenance
62332021130,124124,TELMISARTAN/HYDROCHLOROTHIAZIDE,Maintenance
68180019506,124124,TELMISARTAN/HYDROCHLOROTHIAZIDE,Maintenance
68180019509,124124,TELMISARTAN/HYDROCHLOROTHIAZIDE,Maintenance
00023351360,124128,SANCTURA,Maintenance
00574014560,124128,TROSPIUM CHLORIDE,Maintenance
60429010360,124128,TROSPIUM CHLORIDE,Maintenance
60505345406,124128,TROSPIUM CHLORIDE,Maintenance
68462046160,124128,TROSPIUM CHLORIDE,Maintenance
69097091203,124128,TROSPIUM CHLORIDE,Maintenance
50991032301,124136,FOLTRATE,Maintenance
66869012210,124136,FOLTRATE,Maintenance
66869082010,124138,UDAMIN SP,Maintenance
50991022101,124139,UDAMIN,Maintenance
50991023101,124139,UDAMIN SP,Maintenance
66869022010,124139,UDAMIN,Maintenance
50419045504,124140,MENOSTAR,Maintenance
54868537100,124140,MENOSTAR,Maintenance
58468012001,124148,HECTOROL,Maintenance
58468012101,124149,HECTOROL,Maintenance
00078034261,124152,SANDOSTATIN LAR DEPOT,Maintenance
00078064861,124152,SANDOSTATIN LAR DEPOT,Maintenance
00078064881,124152,SANDOSTATIN LAR DEPOT,Maintenance
21695032530,124153,VYTORIN,Maintenance
49999095730,124153,VYTORIN,Maintenance
54569576600,124153,VYTORIN,Maintenance
54868518700,124153,VYTORIN,Maintenance
54868518701,124153,VYTORIN,Maintenance
54868518702,124153,VYTORIN,Maintenance
55048082130,124153,VYTORIN,Maintenance
55289098021,124153,VYTORIN,Maintenance
66582031228,124153,VYTORIN,Maintenance
66582031231,124153,VYTORIN,Maintenance
66582031254,124153,VYTORIN,Maintenance
66582031282,124153,VYTORIN,Maintenance
66582031287,124153,VYTORIN,Maintenance
68258697003,124153,VYTORIN,Maintenance
21695082730,124154,VYTORIN,Maintenance
54868525900,124154,VYTORIN,Maintenance
54868525901,124154,VYTORIN,Maintenance
55048082330,124154,VYTORIN,Maintenance
55289052030,124154,VYTORIN,Maintenance
66582031531,124154,VYTORIN,Maintenance
66582031552,124154,VYTORIN,Maintenance
66582031554,124154,VYTORIN,Maintenance
66582031566,124154,VYTORIN,Maintenance
66582031574,124154,VYTORIN,Maintenance
54569576800,124155,VYTORIN,Maintenance
54868525000,124155,VYTORIN,Maintenance
66582031128,124155,VYTORIN,Maintenance
66582031131,124155,VYTORIN,Maintenance
66582031154,124155,VYTORIN,Maintenance
66582031182,124155,VYTORIN,Maintenance
21695033930,124157,VYTORIN,Maintenance
49999095830,124157,VYTORIN,Maintenance
54569564800,124157,VYTORIN,Maintenance
54868518900,124157,VYTORIN,Maintenance
54868518901,124157,VYTORIN,Maintenance
55048082230,124157,VYTORIN,Maintenance
55289028030,124157,VYTORIN,Maintenance
66582031331,124157,VYTORIN,Maintenance
66582031352,124157,VYTORIN,Maintenance
66582031354,124157,VYTORIN,Maintenance
66582031374,124157,VYTORIN,Maintenance
66582031386,124157,VYTORIN,Maintenance
68258698403,124157,VYTORIN,Maintenance
00078034061,124175,SANDOSTATIN LAR DEPOT,Maintenance
00078064661,124175,SANDOSTATIN LAR DEPOT,Maintenance
00078064681,124175,SANDOSTATIN LAR DEPOT,Maintenance
50484031500,124183,SECURA PROTECTIVE OINTMENT,Maintenance
50484031600,124183,SECURA PROTECTIVE OINTMENT,Maintenance
51927321200,124219,PHOSPHATIDYLSERINE,Maintenance
35356007003,124256,TRUVADA,Maintenance
35356007006,124256,TRUVADA,Maintenance
35356007030,124256,TRUVADA,Maintenance
50436070101,124256,TRUVADA,Maintenance
52959096903,124256,TRUVADA,Maintenance
54569558800,124256,TRUVADA,Maintenance
54569558802,124256,TRUVADA,Maintenance
54569558803,124256,TRUVADA,Maintenance
54868514100,124256,TRUVADA,Maintenance
55045348103,124256,TRUVADA,Maintenance
61958070101,124256,TRUVADA,Maintenance
66336003203,124256,TRUVADA,Maintenance
68258198303,124256,TRUVADA,Maintenance
51927339200,124265,RED YEAST RICE EXTRACT,Maintenance
51927352200,124273,ACIDOPHILUS LACTOBACILLUS,Maintenance
13913000413,124295,GRALISE,Maintenance
13913000419,124295,GRALISE,Maintenance
23490062603,124295,GABAPENTIN,Maintenance
23490062606,124295,GABAPENTIN,Maintenance
23490062609,124295,GABAPENTIN,Maintenance
23490773801,124295,GABAPENTIN,Maintenance
57866728501,124295,GABAPENTIN,Maintenance
57866728502,124295,GABAPENTIN,Maintenance
57866728504,124295,GABAPENTIN,Maintenance
57866728505,124295,GABAPENTIN,Maintenance
58016028500,124295,GABAPENTIN,Maintenance
58016028502,124295,GABAPENTIN,Maintenance
58016028503,124295,GABAPENTIN,Maintenance
58016028510,124295,GABAPENTIN,Maintenance
58016028514,124295,GABAPENTIN,Maintenance
58016028515,124295,GABAPENTIN,Maintenance
58016028520,124295,GABAPENTIN,Maintenance
58016028521,124295,GABAPENTIN,Maintenance
58016028528,124295,GABAPENTIN,Maintenance
58016028530,124295,GABAPENTIN,Maintenance
58016028540,124295,GABAPENTIN,Maintenance
58016028550,124295,GABAPENTIN,Maintenance
58016028560,124295,GABAPENTIN,Maintenance
58016028590,124295,GABAPENTIN,Maintenance
38779092603,124296,DIETHYLPROPION HYDROCHLORIDE (TARTARIC ACID),Maintenance
38779092605,124296,DIETHYLPROPION HYDROCHLORIDE (TARTARIC ACID),Maintenance
51927102500,124296,DIETHYLPROPION HCL WITH TARTARIC ACID,Maintenance
51927340200,124305,STANOZOLOL MICRONIZED,Maintenance
62991306801,124305,STANOZOLOL MICRONIZED,Maintenance
62991306802,124305,STANOZOLOL MICRONIZED,Maintenance
62991306803,124305,STANOZOLOL MICRONIZED,Maintenance
62991306804,124305,STANOZOLOL MICRONIZED,Maintenance
62991306805,124305,STANOZOLOL MICRONIZED,Maintenance
51927301800,124312,TURMERIC,Maintenance
51927349700,124313,CURCUMIN,Maintenance
00093538256,124326,ABACAVIR SULFATE-LAMIVUDINE,Maintenance
00173074200,124326,EPZICOM,Maintenance
35356010906,124326,EPZICOM,Maintenance
35356010930,124326,EPZICOM,Maintenance
49702020613,124326,EPZICOM,Maintenance
50436020601,124326,EPZICOM,Maintenance
54569559400,124326,EPZICOM,Maintenance
54868560000,124326,EPZICOM,Maintenance
66993048230,124326,ABACAVIR SULFATE-LAMIVUDINE,Maintenance
68258198803,124326,EPZICOM,Maintenance
51991059301,124335,IVITES RX,Maintenance
59528031701,124335,NEPHPLEX RX,Maintenance
66663066801,124342,NATELLE-EZ,Maintenance
00078034161,124344,SANDOSTATIN LAR DEPOT,Maintenance
00078064761,124344,SANDOSTATIN LAR DEPOT,Maintenance
00078064781,124344,SANDOSTATIN LAR DEPOT,Maintenance
00091334101,124347,PARCOPA,Maintenance
00378505101,124347,CARBIDOPA-LEVODOPA,Maintenance
18860034101,124347,PARCOPA,Maintenance
47335018688,124347,CARBIDOPA-LEVODOPA,Maintenance
62756018688,124347,CARBIDOPA-LEVODOPA,Maintenance
51927363900,124349,GUANFACINE HCL,Maintenance
00091334201,124352,PARCOPA,Maintenance
00378505201,124352,CARBIDOPA-LEVODOPA,Maintenance
18860034201,124352,PARCOPA,Maintenance
47335018788,124352,CARBIDOPA-LEVODOPA,Maintenance
62756018788,124352,CARBIDOPA-LEVODOPA,Maintenance
00091334301,124353,PARCOPA,Maintenance
00378505301,124353,CARBIDOPA-LEVODOPA,Maintenance
18860034301,124353,PARCOPA,Maintenance
47335018888,124353,CARBIDOPA-LEVODOPA,Maintenance
62756018888,124353,CARBIDOPA-LEVODOPA,Maintenance
00002323704,124367,CYMBALTA,Maintenance
00002323730,124367,CYMBALTA,Maintenance
00002323733,124367,CYMBALTA,Maintenance
00002323734,124367,CYMBALTA,Maintenance
00002327001,124367,CYMBALTA,Maintenance
00002327004,124367,CYMBALTA,Maintenance
00002327030,124367,CYMBALTA,Maintenance
00002327033,124367,CYMBALTA,Maintenance
00093754456,124367,DULOXETINE HCL,Maintenance
00228289203,124367,DULOXETINE HCL,Maintenance
00228289296,124367,DULOXETINE HCL,Maintenance
00904636861,124367,DULOXETINE HCL,Maintenance
00904645461,124367,DULOXETINE HCL,Maintenance
13668011105,124367,DULOXETINE HCL,Maintenance
13668011130,124367,DULOXETINE HCL,Maintenance
13811066401,124367,DULOXETINE HCL,Maintenance
13811066430,124367,DULOXETINE HCL,Maintenance
13811066490,124367,DULOXETINE HCL,Maintenance
16590006730,124367,CYMBALTA,Maintenance
16590006760,124367,CYMBALTA,Maintenance
16590048328,124367,CYMBALTA,Maintenance
16590048330,124367,CYMBALTA,Maintenance
16590048360,124367,CYMBALTA,Maintenance
16590048372,124367,CYMBALTA,Maintenance
16590048390,124367,CYMBALTA,Maintenance
21695014615,124367,CYMBALTA,Maintenance
21695014630,124367,CYMBALTA,Maintenance
21695014660,124367,CYMBALTA,Maintenance
21695014690,124367,CYMBALTA,Maintenance
31772058330,124367,DULOXETINE HCL,Maintenance
33261052402,124367,CYMBALTA,Maintenance
33261052407,124367,CYMBALTA,Maintenance
33261052414,124367,CYMBALTA,Maintenance
33261052430,124367,CYMBALTA,Maintenance
33261052460,124367,CYMBALTA,Maintenance
33261052490,124367,CYMBALTA,Maintenance
33358009930,124367,CYMBALTA,Maintenance
33358009960,124367,CYMBALTA,Maintenance
35356084330,124367,CYMBALTA,Maintenance
42291025310,124367,DULOXETINE HCL,Maintenance
42291025330,124367,DULOXETINE HCL,Maintenance
47335038318,124367,DULOXETINE HCL,Maintenance
47335038383,124367,DULOXETINE HCL,Maintenance
47463008430,124367,CYMBALTA,Maintenance
47463008460,124367,CYMBALTA,Maintenance
49999061930,124367,CYMBALTA,Maintenance
49999061960,124367,CYMBALTA,Maintenance
50436450101,124367,DULOXETINE HCL,Maintenance
50436998201,124367,CYMBALTA,Maintenance
51991074810,124367,DULOXETINE HCL,Maintenance
51991074890,124367,DULOXETINE HCL,Maintenance
52959089230,124367,CYMBALTA,Maintenance
52959089260,124367,CYMBALTA,Maintenance
53217013028,124367,DULOXETINE HCL,Maintenance
53217013030,124367,DULOXETINE HCL,Maintenance
53217013060,124367,DULOXETINE HCL,Maintenance
54569567800,124367,CYMBALTA,Maintenance
54569649200,124367,DULOXETINE HCL,Maintenance
54569649201,124367,DULOXETINE HCL,Maintenance
54569870200,124367,CYMBALTA,Maintenance
54868519200,124367,CYMBALTA,Maintenance
54868519201,124367,CYMBALTA,Maintenance
54868519202,124367,CYMBALTA,Maintenance
54868519203,124367,CYMBALTA,Maintenance
55045369703,124367,CYMBALTA,Maintenance
55048008430,124367,CYMBALTA,Maintenance
55048008460,124367,CYMBALTA,Maintenance
55111061010,124367,DULOXETINE HCL,Maintenance
55111061030,124367,DULOXETINE HCL,Maintenance
55289002821,124367,CYMBALTA,Maintenance
55289002830,124367,CYMBALTA,Maintenance
55700007930,124367,DULOXETINE HCL,Maintenance
55700007960,124367,DULOXETINE HCL,Maintenance
55700007990,124367,DULOXETINE HCL,Maintenance
55700016030,124367,DULOXETINE HCL,Maintenance
55700016060,124367,DULOXETINE HCL,Maintenance
55700016090,124367,DULOXETINE HCL,Maintenance
57237001930,124367,DULOXETINE HCL,Maintenance
57237001990,124367,DULOXETINE HCL,Maintenance
57237001999,124367,DULOXETINE HCL,Maintenance
58016074200,124367,CYMBALTA,Maintenance
58016074230,124367,CYMBALTA,Maintenance
58016074260,124367,CYMBALTA,Maintenance
58016074290,124367,CYMBALTA,Maintenance
60429016610,124367,DULOXETINE HCL,Maintenance
60429016630,124367,DULOXETINE HCL,Maintenance
60505299703,124367,DULOXETINE HCL,Maintenance
60760032330,124367,CYMBALTA,Maintenance
61919004230,124367,DULOXETINE HCL,Maintenance
61919004260,124367,DULOXETINE HCL,Maintenance
61919004290,124367,DULOXETINE HCL,Maintenance
61919048330,124367,DULOXETINE HCL,Maintenance
63187018130,124367,DULOXETINE HCL,Maintenance
63187045730,124367,DULOXETINE HCL,Maintenance
63187066630,124367,DULOXETINE HCL,Maintenance
